Species,Diameter,Condition,Sidewalk_Condition,Borough,Longitude,Latitude
PYCA,3,Excellent,Good,Manhattan,-73.968081,40.765269
PYCA,6,Excellent,Good,Manhattan,-73.96749,40.765209
PYCA,7,Excellent,Good,Manhattan,-73.966568,40.76482
PYCA,7,Excellent,Good,Manhattan,-73.967704,40.765298
PYCA,4,Excellent,Good,Manhattan,-73.966709,40.76425
GLTR,9,Excellent,Good,Manhattan,-73.966513,40.76452
GLTR,8,Excellent,Good,Manhattan,-73.966204,40.764943
GLTR,9,Excellent,Good,Manhattan,-73.966129,40.765045
TICO,9,Good,Good,Manhattan,-74.00267,40.72942
TICO,5,Good,Good,Manhattan,-74.00267,40.72942
UL,8,Good,Good,Manhattan,-74.00267,40.72942
UL,9,Good,Good,Manhattan,-74.00267,40.72942
TICO,5,Good,Good,Manhattan,-74.00267,40.72942
PLAC,18,Good,Good,Manhattan,-74.00267,40.72942
UL,7,Good,Good,Manhattan,-74.00267,40.72942
TICO,5,Good,Good,Manhattan,-74.00267,40.72942
UL,8,Good,Good,Manhattan,-74.00267,40.72942
UL,9,Good,Good,Manhattan,-74.00267,40.72942
UL,13,Good,Good,Manhattan,-74.00267,40.72942
PLAC,18,Good,Good,Manhattan,-74.00267,40.72942
UL,9,Good,Good,Manhattan,-74.00267,40.72942
UL,10,Good,Good,Manhattan,-74.00267,40.72942
UL,5,Good,Good,Manhattan,-74.002562,40.728879
UL,6,Good,Good,Manhattan,-74.002562,40.728879
FRPE,8,Poor,Good,Manhattan,-73.966551,40.761537
FRPE,8,Good,Good,Manhattan,-73.966508,40.761519
PYCA,4,Excellent,Good,Manhattan,-73.966463,40.7615
GLTR,4,Good,Good,Manhattan,-73.966331,40.761445
GLTR,5,Good,Good,Manhattan,-73.966331,40.761445
TICO,5,Poor,Good,Manhattan,-74.002625,40.728738
ZESE,6,Excellent,Good,Manhattan,-73.966023,40.761316
ZESE,8,Excellent,Good,Manhattan,-73.965716,40.761186
ZESE,4,Excellent,Good,Manhattan,-73.965673,40.761168
ZESE,4,Excellent,Good,Manhattan,-73.965673,40.761168
UNKDEAD,2,Dead,Good,Manhattan,-73.965673,40.761168
UL,9,Good,Good,Manhattan,-74.002625,40.728738
ZESE,5,Good,Good,Manhattan,-73.965673,40.761168
ZESE,7,Excellent,Good,Manhattan,-73.966577,40.76156
ZESE,7,Excellent,Good,Manhattan,-73.966288,40.761427
ZESE,7,Excellent,Good,Manhattan,-73.966243,40.761408
ZESE,9,Excellent,Good,Manhattan,-73.966112,40.761353
ZESE,9,Excellent,Good,Manhattan,-73.966112,40.761353
PLAC,18,Good,Good,Manhattan,-74.00195,40.730122
ZESE,7,Excellent,Good,Manhattan,-73.96598,40.761298
PLAC,16,Good,Good,Manhattan,-74.00195,40.730122
ZESE,8,Excellent,Good,Manhattan,-73.96598,40.761298
ZESE,6,Excellent,Good,Manhattan,-73.965804,40.761223
ZESE,4,Excellent,Good,Manhattan,-73.965761,40.761205
ZESE,8,Excellent,Good,Manhattan,-73.965716,40.761186
ZESE,6,Excellent,Good,Manhattan,-73.965673,40.761168
PLAC,18,Good,Good,Manhattan,-74.00195,40.730122
ZESE,5,Good,Good,Manhattan,-73.965627,40.761149
UL,9,Good,Good,Manhattan,-74.00195,40.730122
PLAC,19,Good,Good,Manhattan,-74.00195,40.730122
QUPA,15,Good,Good,Manhattan,-74.00195,40.730122
PLAC,19,Good,Good,Manhattan,1,1
QUPA,13,Good,Good,Manhattan,-74.00195,40.730122
QUPA,13,Good,Good,Manhattan,-74.001518,40.730433
QUPA,12,Good,Good,Manhattan,-74.001518,40.730433
QUPA,16,Good,Good,Manhattan,-74.001518,40.730433
GLTR,6,Excellent,Good,Manhattan,-73.966096,40.762165
UL,16,Good,Good,Manhattan,-74.00195,40.730122
GLTR,5,Excellent,Good,Manhattan,-73.966007,40.762126
GLTR,5,Excellent,Good,Manhattan,-73.965964,40.762107
GLTR,4,Excellent,Good,Manhattan,-73.965656,40.761971
GLTR,5,Excellent,Good,Manhattan,-73.965656,40.761971
TICO,3,Good,Good,Manhattan,-74.00195,40.730122
GLTR,4,Excellent,Good,Manhattan,-73.965656,40.761971
GLTR,6,Dead,Good,Manhattan,-73.965656,40.761971
SOJA,4,Dead,Good,Manhattan,-74.00195,40.730122
GLTR,4,Good,Good,Manhattan,-73.965656,40.761971
SOJA,6,Poor,Good,Manhattan,-74.00195,40.730122
PYCA,4,Excellent,Good,Manhattan,-73.965436,40.761874
UL,8,Good,Good,Manhattan,-74.00195,40.730122
QUPH,13,Excellent,Good,Manhattan,-73.965216,40.761778
TICO,3,Good,Good,Manhattan,-74.00195,40.730122
PYCA,2,Excellent,Good,Manhattan,-73.964996,40.761681
GLTR,3,Good,Good,Manhattan,-74.00195,40.730122
GLTR,5,Excellent,Good,Manhattan,-73.964996,40.761681
GLTR,3,Good,Good,Manhattan,-74.00195,40.730122
PLAC,18,Good,Good,Manhattan,1,1
GLTR,6,Good,Good,Manhattan,-74.00195,40.730122
GLTR,7,Excellent,Good,Manhattan,-73.966122,40.762189
GLTR,7,Excellent,Good,Manhattan,-73.966122,40.762189
GLTR,8,Excellent,Good,Manhattan,-73.966096,40.762165
GLTR,6,Excellent,Good,Manhattan,-73.966053,40.762146
GLTR,7,Excellent,Good,Manhattan,-73.966007,40.762126
GLTR,7,Excellent,Good,Manhattan,-73.966007,40.762126
PYCA,3,Excellent,Good,Manhattan,-73.965833,40.762049
TICO,5,Excellent,Good,Manhattan,-73.965744,40.76201
TICO,6,Excellent,Good,Manhattan,-73.965744,40.76201
PYCA,4,Excellent,Good,Manhattan,-73.965656,40.761971
PYCA,4,Excellent,Good,Manhattan,-73.965567,40.761932
QUPA,2,Good,Good,Manhattan,-74.00142,40.730396
TICO,6,Excellent,Good,Manhattan,-73.965524,40.761913
TICO,6,Excellent,Good,Manhattan,-73.965479,40.761893
PLAC,11,Good,Good,Manhattan,-73.965391,40.761854
PLAC,10,Good,Good,Manhattan,-73.965391,40.761854
PYCA,5,Excellent,Good,Manhattan,-73.965259,40.761797
UL,8,Good,Good,Manhattan,-74.00142,40.730396
QUPA,23,Good,Good,Manhattan,-74.00142,40.730396
PYCA,4,Excellent,Good,Manhattan,-73.966332,40.761899
PYCA,4,Excellent,Good,Manhattan,-73.966332,40.761899
PYCA,4,Excellent,Good,Manhattan,-73.966332,40.761899
PYCA,4,Excellent,Good,Manhattan,-73.966332,40.761899
UL,5,Good,Good,Manhattan,-74.00142,40.730396
PLAC,12,Good,Good,Manhattan,-74.00142,40.730396
QUPA,17,Good,Good,Manhattan,-74.001537,40.730841
QUPA,20,Good,Good,Manhattan,-74.001507,40.730895
PLAC,13,Good,Good,Manhattan,-74.001476,40.730948
GLTR,9,Excellent,Good,Manhattan,-73.965637,40.762791
QUPA,14,Good,Good,Manhattan,-74.001446,40.731002
UL,8,Good,Good,Manhattan,-74.001446,40.731002
GLTR,7,Excellent,Good,Manhattan,-73.965637,40.762791
UNKNOWN,0,Unknown,Good,Manhattan,-74.001476,40.730948
UL,11,Good,Good,Manhattan,-74.001537,40.730841
TICO,6,Poor,Good,Manhattan,-74.001568,40.730787
TICO,9,Good,Good,Manhattan,-74.001629,40.730679
GLTR,8,Good,Good,Manhattan,-74.001629,40.730679
PR,1,Poor,Good,Manhattan,-73.965504,40.762735
PR,1,Poor,Good,Manhattan,-73.965504,40.762735
TICO,8,Good,Good,Manhattan,-74.001659,40.730626
PR,1,Poor,Good,Manhattan,-73.965504,40.762735
PLAC,15,Good,Good,Manhattan,-74.00172,40.730518
TICO,8,Excellent,Good,Manhattan,-73.965415,40.762697
PLAC,7,Good,Good,Manhattan,-73.965325,40.762659
PLAC,10,Good,Good,Manhattan,-73.965282,40.762641
PYCA,3,Excellent,Good,Manhattan,-73.965236,40.762622
SOJA,3,Excellent,Good,Manhattan,-73.965103,40.762566
PLAC,10,Excellent,Good,Manhattan,-73.965014,40.762528
TICO,5,Excellent,Good,Manhattan,-73.96497,40.762509
PLAC,14,Poor,Good,Manhattan,-73.964881,40.762472
FRPE,4,Poor,Good,Manhattan,-74.001619,40.72928
TICO,10,Excellent,Good,Manhattan,-73.964792,40.762434
PLAC,7,Poor,Good,Manhattan,-73.964748,40.762416
PLAC,8,Poor,Good,Manhattan,-73.964748,40.762416
GLTR,4,Good,Good,Manhattan,1,1
GLTR,4,Good,Good,Manhattan,1,1
PYCA,3,Good,Good,Manhattan,-73.96448,40.762303
TICO,6,Excellent,Good,Manhattan,-73.96448,40.762303
GIBI,3,Good,Good,Manhattan,-73.965637,40.762791
PLAC,16,Good,Good,Manhattan,-73.965504,40.762735
GIBI,5,Excellent,Good,Manhattan,-73.965415,40.762697
TICO,6,Good,Good,Manhattan,1,1
TICO,6,Good,Good,Manhattan,-73.965371,40.762679
TICO,8,Excellent,Good,Manhattan,-73.965282,40.762641
TICO,4,Good,Good,Manhattan,-73.965192,40.762603
SOJA,4,Excellent,Good,Manhattan,-73.965149,40.762585
GLTR,7,Good,Good,Manhattan,1,1
PLAC,18,Good,Good,Manhattan,-73.964837,40.762453
GLTR,6,Good,Good,Manhattan,-74.001731,40.72981
PLAC,18,Good,Good,Manhattan,-73.964748,40.762416
PYCA,5,Good,Good,Manhattan,1,1
TICO,5,Good,Good,Manhattan,-73.964659,40.762378
PYCA,6,Good,Good,Manhattan,1,1
PLAC,18,Good,Good,Manhattan,-73.96457,40.76234
PLAC,12,Good,Good,Manhattan,-73.96448,40.762303
GLTR,8,Good,Good,Manhattan,-74.001314,40.730065
QUPA,3,Poor,Good,Manhattan,-73.964393,40.762266
GIBI,8,Good,Good,Manhattan,-74.002009,40.72964
GLTR,5,Good,Good,Manhattan,-74.001537,40.729929
FRPE,2,Poor,Good,Manhattan,1,1
GIBI,7,Excellent,Good,Manhattan,-73.965614,40.762882
FRPE,4,Poor,Good,Manhattan,1,1
FRPE,4,Poor,Good,Manhattan,1,1
GIBI,6,Excellent,Good,Manhattan,-73.965565,40.762949
FRPE,4,Poor,Good,Manhattan,1,1
GIBI,6,Excellent,Good,Manhattan,-73.965416,40.763152
FRPE,4,Poor,Good,Manhattan,1,1
GIBI,6,Excellent,Good,Manhattan,-73.965416,40.763152
GIBI,6,Excellent,Good,Manhattan,-73.965317,40.763286
GIBI,6,Excellent,Good,Manhattan,-73.965268,40.763354
PLAC,8,Poor,Good,Manhattan,-73.965274,40.763345
PLAC,8,Poor,Good,Manhattan,-73.965205,40.76344
GLTR,5,Good,Good,Manhattan,-73.965205,40.76344
GLTR,4,Excellent,Good,Manhattan,-73.966122,40.762189
PYCA,5,Excellent,Good,Manhattan,-73.965677,40.762796
GLTR,7,Good,Good,Manhattan,-73.966073,40.762256
GLTR,6,Good,Good,Manhattan,-73.965974,40.762391
GLTR,5,Good,Good,Manhattan,-73.965925,40.762458
GLTR,4,Good,Good,Manhattan,-73.965875,40.762526
GLTR,6,Poor,Good,Manhattan,-73.965825,40.762593
GLTR,4,Good,Good,Manhattan,-73.965776,40.762661
GLTR,7,Good,Good,Manhattan,-73.965776,40.762661
ULAM,4,Excellent,Good,Manhattan,-73.964352,40.760614
ULAM,5,Excellent,Good,Manhattan,-73.964352,40.760614
PYCA,4,Good,Good,Manhattan,-73.963948,40.760432
GLTR,9,Good,Good,Manhattan,-73.9634,40.760191
GLTR,6,Good,Good,Manhattan,-73.963363,40.760177
GLTR,6,Good,Good,Manhattan,-73.963254,40.760133
GLTR,8,Good,Good,Manhattan,-73.963146,40.76009
QUPA,4,Poor,Good,Manhattan,-73.96311,40.760076
GLTR,11,Poor,Good,Manhattan,-73.962965,40.760018
GLTR,10,Good,Good,Manhattan,-73.962929,40.760004
GLTR,12,Good,Good,Manhattan,-73.963471,40.76022
GLTR,10,Good,Good,Manhattan,-73.9634,40.760191
GLTR,14,Good,Good,Manhattan,-73.9634,40.760191
MOAL,9,Good,Good,Manhattan,-73.963508,40.760234
PYCA,8,Excellent,Good,Manhattan,-73.964749,40.764066
PYCA,7,Excellent,Good,Manhattan,-73.964749,40.764066
PYCA,8,Excellent,Good,Manhattan,-73.964583,40.764293
PYCA,7,Excellent,Good,Manhattan,-73.964471,40.764445
PLAC,11,Excellent,Good,Manhattan,-73.961778,40.762802
PLAC,9,Poor,Good,Manhattan,1,1
GLTR,3,Good,Good,Manhattan,-73.961544,40.762703
GLTR,4,Good,Good,Manhattan,-73.961544,40.762703
GLTR,4,Poor,Good,Manhattan,-73.96248,40.763099
GLTR,6,Good,Good,Manhattan,-73.96248,40.763099
QUPH,11,Good,Good,Manhattan,-73.962386,40.763059
QUPH,10,Good,Good,Manhattan,-73.962386,40.763059
QUPA,7,Good,Good,Manhattan,-73.962386,40.763059
QUPA,6,Good,Good,Manhattan,-73.962386,40.763059
QUPA,7,Good,Good,Manhattan,-73.961824,40.762822
QUPA,6,Good,Good,Manhattan,-73.961824,40.762822
QUPA,7,Good,Good,Manhattan,-73.961824,40.762822
GIBI,6,Poor,Good,Manhattan,-73.960113,40.762167
GIBI,8,Excellent,Good,Manhattan,-73.960113,40.762167
PYCA,3,Good,Good,Manhattan,-73.962967,40.762498
TICO,5,Good,Good,Manhattan,-73.962621,40.76297
PYCA,3,Excellent,Good,Manhattan,-73.963361,40.760993
GIBI,7,Good,Good,Manhattan,-73.963899,40.761211
ACRU,3,Excellent,Good,Manhattan,1,1
TICO,7,Good,Good,Manhattan,-73.963795,40.761353
TICO,5,Good,Good,Manhattan,-73.963744,40.761423
GIBI,5,Good,Good,Manhattan,-73.96364,40.761565
PLAC,11,Poor,Good,Manhattan,-73.963484,40.761777
GLTR,5,Excellent,Good,Manhattan,-73.965178,40.763416
GLTR,8,Excellent,Good,Manhattan,-73.965178,40.763416
TICO,7,Excellent,Good,Manhattan,-73.964735,40.76323
PLAC,17,Excellent,Good,Manhattan,-73.964692,40.763212
GIBI,5,Good,Good,Manhattan,-73.964557,40.763155
TICO,5,Good,Good,Manhattan,-73.964381,40.763081
PLAC,17,Good,Good,Manhattan,1,1
PLAC,19,Excellent,Good,Manhattan,-73.964381,40.763081
TICO,7,Excellent,Good,Manhattan,-73.964247,40.763024
PLAC,15,Good,Good,Manhattan,-73.965135,40.763398
PLAC,16,Good,Good,Manhattan,-73.964735,40.76323
PLAC,18,Good,Good,Manhattan,-73.964646,40.763193
PLAC,14,Good,Good,Manhattan,-73.964514,40.763137
GLTR,7,Good,Good,Manhattan,-74.000508,40.729976
GLTR,5,Good,Good,Manhattan,-73.964381,40.763081
TICO,7,Excellent,Good,Manhattan,-73.964381,40.763081
PLAC,6,Good,Good,Manhattan,-74.000508,40.729976
PLAC,5,Dead,Good,Manhattan,-74.000508,40.729976
TICO,5,Excellent,Good,Manhattan,-73.964203,40.763006
TICO,6,Excellent,Good,Manhattan,-73.96416,40.762988
GLTR,2,Good,Good,Manhattan,-74.000492,40.729995
PYCA,8,Good,Good,Manhattan,-74.000492,40.729995
GLTR,5,Good,Good,Manhattan,-73.962967,40.762498
GLTR,5,Good,Good,Manhattan,-74.000492,40.729995
GLTR,5,Good,Good,Manhattan,-74.00059,40.730034
PYCA,5,Good,Good,Manhattan,-74.001028,40.73025
GLTR,5,Good,Good,Manhattan,-74.001028,40.73025
GLTR,9,Excellent,Good,Manhattan,-73.964634,40.764005
PYCA,13,Good,Good,Manhattan,-74.001028,40.73025
GLTR,3,Excellent,Good,Manhattan,-73.965015,40.7637
GLTR,3,Good,Good,Manhattan,-73.964953,40.763787
PYCA,4,Good,Good,Manhattan,-74.002984,40.730861
ZESE,4,Good,Good,Manhattan,-73.965161,40.763501
PYCA,3,Good,Good,Manhattan,-74.003057,40.730838
GLTR,3,Good,Good,Manhattan,-73.965072,40.763622
PYCA,4,Good,Good,Manhattan,-74.003129,40.730816
QUPA,6,Good,Good,Manhattan,-73.963029,40.762411
QUPA,7,Good,Good,Manhattan,-73.963029,40.762411
QUPA,6,Good,Good,Manhattan,-73.96296,40.762482
QUPA,6,Good,Good,Manhattan,-73.962821,40.762417
QUPA,5,Good,Good,Manhattan,-73.962821,40.762417
QUPA,5,Good,Good,Manhattan,-73.962821,40.762417
ZESE,3,Good,Good,Manhattan,-73.961786,40.76195
FRPE,4,Good,Good,Manhattan,-73.961745,40.761934
ZESE,11,Good,Good,Manhattan,-73.961586,40.761872
ZESE,8,Good,Good,Manhattan,-73.961586,40.761872
ZESE,12,Good,Good,Manhattan,-73.961586,40.761872
ZESE,9,Good,Good,Manhattan,-73.961586,40.761872
QUPA,5,Good,Good,Manhattan,-73.96296,40.762482
QUPA,4,Good,Good,Manhattan,-73.96296,40.762482
GLTR,10,Good,Good,Manhattan,-73.96251,40.76227
PLAC,12,Good,Good,Manhattan,-73.961697,40.761915
PYCA,8,Excellent,Good,Manhattan,-73.961655,40.761899
PYCA,4,Good,Good,Manhattan,-73.961532,40.76185
BE,2,Good,Good,Manhattan,-73.963131,40.761729
UNKNOWN,2,Good,Good,Manhattan,-73.963131,40.761729
UNKNOWN,2,Good,Good,Manhattan,-73.963131,40.761729
UNKNOWN,2,Good,Good,Manhattan,-73.963131,40.761729
UNKNOWN,1,Good,Good,Manhattan,-73.963131,40.761729
UNKNOWN,2,Good,Good,Manhattan,-73.963131,40.761729
UNKNOWN,2,Good,Good,Manhattan,-73.963131,40.761729
PYCA,5,Good,Good,Manhattan,-73.962334,40.761384
PYCA,4,Good,Good,Manhattan,-73.962299,40.761369
PYCA,4,Good,Good,Manhattan,-73.962299,40.761369
PYCA,4,Good,Good,Manhattan,-73.962299,40.761369
PYCA,3,Good,Good,Manhattan,-73.962025,40.761255
ACRU,4,Good,Good,Manhattan,-73.963106,40.762304
TICO,6,Good,Good,Manhattan,-73.963043,40.762391
PYCA,2,Excellent,Good,Manhattan,-73.96337,40.761935
QUPA,7,Excellent,Good,Manhattan,-73.963029,40.762411
QUPA,6,Good,Good,Manhattan,-73.963029,40.762411
PYCA,5,Good,Good,Manhattan,-74.003489,40.730703
PYCA,6,Good,Good,Manhattan,-74.003489,40.730703
CR,7,Good,Good,Manhattan,-74.004282,40.730454
SOJA,3,Good,Good,Manhattan,-74.002473,40.730332
TICO,3,Good,Good,Manhattan,-74.00281,40.729406
ZESE,3,Good,Good,Manhattan,-74.00273,40.729414
SOJA,4,Good,Good,Manhattan,-74.002568,40.729431
GLTR,9,Good,Good,Manhattan,-74.001942,40.730455
GLTR,3,Good,Good,Manhattan,1,1
FRPE,7,Good,Good,Manhattan,-74.002045,40.730429
SOJA,4,Good,Good,Manhattan,-74.002251,40.730378
SOJA,4,Good,Good,Manhattan,-74.002354,40.730352
GLTR,7,Good,Good,Manhattan,-74.004016,40.729961
GLTR,6,Good,Good,Manhattan,-74.004129,40.730152
GLTR,8,Good,Good,Manhattan,-74.004186,40.730247
GLTR,3,Dead,Good,Manhattan,-74.004028,40.72998
TICO,4,Good,Good,Manhattan,-74.004028,40.72998
TICO,3,Good,Good,Manhattan,-74.002942,40.731132
PYCA,4,Good,Good,Manhattan,-74.002918,40.731089
TICO,5,Good,Good,Manhattan,-73.961714,40.759506
TICO,5,Good,Good,Manhattan,-73.961539,40.759427
TICO,4,Good,Good,Manhattan,-73.961539,40.759427
TICO,5,Good,Good,Manhattan,-73.961539,40.759427
TICO,5,Good,Good,Manhattan,-73.961539,40.759427
GLTR,3,Good,Good,Manhattan,-73.961496,40.759408
GLTR,4,Poor,Good,Manhattan,-73.961496,40.759408
FRPE,4,Good,Good,Manhattan,-73.961496,40.759408
ZESE,4,Good,Good,Manhattan,-73.961278,40.759309
SOJA,4,Good,Good,Manhattan,-74.002142,40.729791
GLTR,2,Excellent,Good,Manhattan,-73.960009,40.758279
SOJA,4,Good,Good,Manhattan,-74.002142,40.729791
GLTR,4,Excellent,Good,Manhattan,-73.960009,40.758279
SOJA,4,Good,Good,Manhattan,-74.0033,40.731746
GLTR,2,Poor,Good,Manhattan,-73.961496,40.759408
GLTR,2,Poor,Good,Manhattan,-73.961278,40.759309
PLAC,18,Good,Good,Manhattan,1,1
GLTR,2,Poor,Good,Manhattan,-73.961278,40.759309
GLTR,2,Poor,Good,Manhattan,-73.961278,40.759309
GLTR,2,Poor,Good,Manhattan,-73.961278,40.759309
SOJA,3,Good,Good,Manhattan,-74.002383,40.730187
SOJA,3,Good,Good,Manhattan,-74.002383,40.730187
TICO,11,Excellent,Raised,Manhattan,-73.959973,40.758329
SOJA,3,Good,Good,Manhattan,-74.002383,40.730187
TICO,11,Excellent,Good,Manhattan,-73.959973,40.758329
PLAC,11,Good,Good,Manhattan,-73.959973,40.758329
TICO,12,Excellent,Good,Manhattan,-73.959973,40.758329
GIBI,6,Excellent,Good,Manhattan,-73.959973,40.758329
PYCA,6,Good,Good,Manhattan,-74.002942,40.731132
GIBI,8,Good,Good,Manhattan,-73.960113,40.762167
GIBI,10,Excellent,Good,Manhattan,-73.96005,40.762253
GIBI,9,Good,Good,Manhattan,-73.961091,40.763326
GIBI,7,Good,Good,Manhattan,-73.961091,40.763326
ZESE,4,Excellent,Good,Manhattan,-73.959868,40.762503
TICO,2,Poor,Good,Manhattan,-73.959758,40.762655
ACPS,7,Poor,Good,Manhattan,-73.959681,40.761098
PYCA,4,Excellent,Good,Manhattan,-73.959681,40.761098
PYCA,6,Good,Good,Manhattan,-74.002942,40.731132
TICO,4,Good,Good,Manhattan,-74.001167,40.731776
TICO,3,Good,Good,Manhattan,-74.001167,40.731776
TICO,4,Good,Good,Manhattan,-74.001167,40.731776
TICO,6,Good,Good,Manhattan,-74.001167,40.731776
GIBI,7,Good,Good,Manhattan,-74.001444,40.731677
GIBI,8,Good,Good,Manhattan,-74.00172,40.731577
PYCA,5,Good,Good,Manhattan,-74.001904,40.731511
PYCA,6,Good,Good,Manhattan,-74.001904,40.731511
PLAC,9,Good,Good,Manhattan,-74.002088,40.731444
GLTR,7,Good,Good,Manhattan,1,1
GIBI,4,Good,Good,Manhattan,-74.002457,40.731311
PLAC,12,Good,Good,Manhattan,-74.002641,40.731245
UNKNOWN,0,Unknown,Good,Manhattan,-74.003372,40.731882
UNKNOWN,0,Unknown,Good,Manhattan,-74.003372,40.731882
PYCA,5,Good,Good,Manhattan,-74.003444,40.732018
GIBI,5,Good,Good,Manhattan,-74.003661,40.729312
PYCA,4,Good,Good,Manhattan,-74.003661,40.729312
PYCA,9,Excellent,Good,Manhattan,-73.957795,40.761303
PYCA,4,Good,Good,Manhattan,-74.003848,40.729258
PYCA,9,Excellent,Good,Manhattan,-73.957795,40.761303
PYCA,2,Good,Good,Manhattan,-74.00394,40.729232
PYCA,5,Excellent,Good,Manhattan,-73.957795,40.761303
GLTR,4,Excellent,Good,Manhattan,-73.957491,40.761721
GLTR,5,Excellent,Good,Manhattan,-73.957491,40.761721
TICO,4,Good,Good,Manhattan,-74.004126,40.729179
GLTR,5,Excellent,Good,Manhattan,-73.957491,40.761721
PYCA,8,Excellent,Good,Manhattan,-73.957491,40.761721
GIBI,6,Good,Good,Manhattan,-74.004827,40.72898
GIBI,9,Good,Good,Manhattan,-74.004827,40.72898
TICO,7,Good,Good,Manhattan,-74.004827,40.72898
GIBI,6,Good,Good,Manhattan,-74.004778,40.728994
GIBI,6,Good,Good,Manhattan,-74.005057,40.728915
GIBI,12,Good,Good,Manhattan,-73.958271,40.760502
GIBI,11,Excellent,Good,Manhattan,-73.958271,40.760502
GIBI,9,Good,Good,Manhattan,-74.005244,40.728971
GIBI,12,Excellent,Good,Manhattan,-73.958271,40.760502
AIAL,5,Good,Good,Manhattan,-73.958271,40.760502
GLTR,9,Good,Good,Manhattan,-74.004827,40.72898
AIAL,6,Good,Good,Manhattan,-73.958271,40.760502
AIAL,3,Good,Good,Manhattan,-73.958271,40.760502
GLTR,9,Good,Good,Manhattan,-74.004827,40.72898
AIAL,5,Good,Good,Manhattan,-73.958271,40.760502
GLTR,4,Good,Good,Manhattan,1,1
GIBI,4,Good,Good,Manhattan,-74.004411,40.729098
TICO,6,Good,Good,Manhattan,-74.004243,40.729146
TICO,5,Good,Good,Manhattan,-74.004243,40.729146
GIBI,7,Good,Good,Manhattan,-74.004077,40.729193
PYCA,3,Good,Good,Manhattan,-73.959681,40.761098
PYCA,3,Good,Good,Manhattan,-73.959681,40.761098
PYCA,4,Good,Good,Manhattan,-73.96035,40.76138
PLAC,9,Good,Good,Manhattan,-74.003617,40.729321
PLAC,14,Good,Good,Manhattan,-74.003617,40.729321
ZESE,3,Poor,Good,Manhattan,-73.961451,40.760328
ZESE,3,Excellent,Good,Manhattan,-73.961138,40.760761
TICO,4,Good,Good,Manhattan,-74.00353,40.72933
UNKDEAD,4,Dead,Good,Manhattan,-73.961149,40.760747
GIBI,8,Good,Good,Manhattan,-74.00267,40.72942
GIBI,7,Good,Good,Manhattan,-74.00267,40.72942
TICO,4,Excellent,Good,Manhattan,-73.961149,40.760747
PYCA,6,Good,Good,Manhattan,-74.002891,40.729397
PLAC,10,Good,Good,Manhattan,-73.9606,40.761498
TICO,4,Good,Good,Manhattan,-74.002971,40.729389
PYCA,4,Excellent,Good,Manhattan,-73.960354,40.761835
GLTR,10,Good,Good,Manhattan,-74.003053,40.72938
TICO,4,Excellent,Good,Manhattan,-73.960256,40.76197
ZESE,4,Excellent,Good,Manhattan,-73.960551,40.761565
PYCA,5,Excellent,Good,Manhattan,-73.960404,40.761767
GIBI,8,Good,Good,Manhattan,-74.003294,40.729355
PYCA,4,Excellent,Good,Manhattan,-73.960027,40.762063
GIBI,3,Good,Good,Manhattan,-74.001402,40.732052
PYCA,3,Excellent,Good,Manhattan,-73.960027,40.762063
TICO,1,Good,Good,Manhattan,-74.001275,40.731923
PYCA,12,Excellent,Good,Manhattan,-73.960027,40.762063
PYCA,3,Good,Good,Manhattan,-74.001211,40.731859
PLAC,5,Poor,Good,Manhattan,-73.960027,40.762063
PLAC,7,Good,Good,Manhattan,-73.95958,40.761877
TICO,5,Good,Good,Manhattan,-73.95958,40.761877
TICO,5,Good,Good,Manhattan,-73.95958,40.761877
TICO,10,Excellent,Good,Manhattan,-73.95958,40.761877
TICO,4,Good,Good,Manhattan,-73.957795,40.761303
TICO,4,Good,Good,Manhattan,-73.957795,40.761303
GIBI,4,Good,Good,Manhattan,-74.001373,40.732023
GIBI,7,Excellent,Good,Manhattan,-73.989325,40.740564
GIBI,6,Good,Good,Manhattan,-73.989325,40.740564
GIBI,6,Excellent,Good,Manhattan,-73.989325,40.740564
GIBI,7,Excellent,Good,Manhattan,-73.989325,40.740564
